Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kazakhstan,MtCO2e,0.42,0.60,0.50,0.38,0.43,0.29,0.19,0.19,0.21,0.17,1.12,1.24,1.17,1.67,1.14,1.02,1.31,0.89,19.52,14.58,16.54,22.50,16.54,18.03,27.20,29.75,31.22,34.96,36.84
Indonesia,MtCO2e,19.52,20.24,21.41,21.61,22.27,23.98,25.45,25.87,26.63,31.31,33.69,33.46,32.13,32.33,32.92,31.37,28.19,28.19,25.34,21.60,19.70,20.02,21.54,22.76,23.21,24.14,23.10,24.97,25.12
Egypt,MtCO2e,9.76,9.28,9.10,8.10,9.02,9.52,9.67,10.66,11.39,10.35,10.89,11.14,11.55,11.49,12.10,12.07,12.38,13.55,14.22,15.27,15.31,15.50,15.29,15.42,15.81,16.28,16.69,16.78,17.03
Hungary,MtCO2e,16.93,17.89,14.05,14.96,15.05,14.21,14.65,13.62,12.67,13.22,13.20,14.11,14.08,15.51,15.56,16.16,14.64,11.97,12.12,12.08,12.71,12.05,10.54,10.06,9.09,9.87,10.27,10.63,9.98
Iraq,MtCO2e,6.18,3.88,4.79,7.19,7.77,6.56,10.14,10.31,7.28,7.72,8.74,8.96,8.96,8.75,10.42,12.60,11.19,11.10,12.62,10.46,10.86,10.97,12.07,12.07,8.88,7.21,8.05,8.98,9.10
Ireland,MtCO2e,9.70,9.44,8.69,8.65,8.71,8.48,8.60,8.33,8.79,8.63,8.60,8.99,8.85,9.13,9.15,9.52,9.70,9.44,10.09,9.75,9.97,8.18,8.12,8.21,7.38,7.71,7.64,7.48,8.06
Kyrgyzstan,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.03,0.02,0.02,0.02,0.03,0.25,0.24,0.26,0.23,0.22,0.18,0.24,0.27,0.47,1.51,1.80,2.76,4.58,6.11
Greece,MtCO2e,5.16,5.31,5.17,5.11,5.16,5.42,7.26,7.53,7.88,7.70,8.30,9.10,9.41,11.10,10.75,11.33,11.08,10.11,9.91,8.65,7.79,9.91,7.46,4.45,4.39,6.09,5.54,5.40,4.65
Ecuador,MtCO2e,1.28,1.30,1.36,1.36,1.46,1.65,1.80,1.94,1.96,1.90,2.08,2.16,2.22,2.31,2.41,2.53,2.64,2.80,2.92,3.03,3.14,3.31,3.41,3.52,3.62,3.64,3.57,3.61,3.74
Georgia,MtCO2e,4.75,3.90,4.05,4.23,1.82,0.48,0.50,0.83,1.00,0.88,1.14,0.66,0.47,0.50,0.56,0.71,0.67,0.74,0.87,0.91,0.95,1.06,1.35,1.42,1.66,1.80,1.99,2.21,2.16
