Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,MtCO2e,3.72,3.85,3.99,4.16,4.41,4.52,4.69,4.80,4.99,5.26,5.47,5.47,5.58,5.86,6.07,6.05,6.18,6.28,6.26,6.14,6.17,6.20,6.32,6.37,6.54,6.53,6.65,6.68,6.72
Tanzania,MtCO2e,2.08,2.12,2.15,2.18,2.21,2.25,2.28,2.31,2.35,2.38,2.41,2.45,2.50,2.54,2.58,2.62,2.67,2.73,2.78,2.83,2.89,2.96,3.03,3.10,3.18,3.25,3.32,3.39,3.47
Indonesia,MtCO2e,1.60,1.65,1.71,1.76,1.82,1.87,1.89,1.91,1.94,1.96,1.98,2.02,2.06,2.10,2.14,2.18,2.23,2.27,2.31,2.35,2.39,2.43,2.48,2.52,2.56,2.60,2.63,2.66,2.69
Turkey,MtCO2e,1.45,1.47,1.49,1.49,1.53,1.57,1.54,1.51,1.59,1.61,1.63,1.62,1.64,1.65,1.67,1.70,1.72,1.73,1.72,1.74,1.82,1.86,1.94,1.98,2.01,2.03,2.06,2.08,2.10
Vietnam,MtCO2e,0.92,0.96,1.01,1.05,1.09,1.06,1.04,1.01,0.98,0.95,0.93,1.01,1.09,1.18,1.26,1.35,1.43,1.52,1.60,1.68,1.77,1.82,1.88,1.94,1.97,2.00,2.02,2.04,2.06
Japan,MtCO2e,2.16,2.17,2.19,2.19,2.17,2.21,2.20,2.21,2.20,2.12,2.07,2.10,2.09,2.14,2.16,2.14,2.13,2.11,2.14,2.06,2.06,2.08,2.03,2.05,2.01,2.00,2.00,1.99,1.99
Italy,MtCO2e,1.27,1.28,1.27,1.24,1.24,1.23,1.27,1.26,1.29,1.31,1.31,1.30,1.30,1.29,1.32,1.32,1.32,1.33,1.34,1.34,1.34,1.30,1.32,1.35,1.35,1.35,1.35,1.35,1.35
Saudi Arabia,MtCO2e,0.67,0.69,0.71,0.73,0.75,0.76,0.78,0.80,0.82,0.84,0.86,0.88,0.90,0.92,0.95,0.97,1.00,1.02,1.05,1.07,1.10,1.13,1.17,1.20,1.23,1.27,1.29,1.31,1.33
Ethiopia,MtCO2e,0.69,0.70,0.72,0.73,0.74,0.76,0.78,0.80,0.82,0.83,0.85,0.88,0.90,0.92,0.94,0.97,0.99,1.02,1.05,1.08,1.10,1.13,1.15,1.18,1.20,1.22,1.25,1.27,1.29
South Korea,MtCO2e,0.92,0.86,0.89,0.88,0.89,0.91,0.91,0.93,0.94,0.95,0.98,0.98,1.00,1.00,1.00,1.13,1.06,1.07,1.09,1.12,1.20,1.24,1.24,1.25,1.23,1.24,1.24,1.25,1.25
Thailand,MtCO2e,0.78,0.80,0.82,0.84,0.86,0.88,0.90,0.92,0.94,0.96,0.98,0.99,1.00,1.01,1.02,1.03,1.03,1.03,1.03,1.03,1.03,1.04,1.04,1.05,1.06,1.07,1.07,1.07,1.07
Ukraine,MtCO2e,1.50,1.40,1.30,1.24,1.16,1.09,1.05,1.02,1.02,0.98,0.99,1.00,1.04,1.01,1.03,1.02,1.03,1.00,1.01,0.99,0.99,0.99,1.01,1.00,1.00,0.99,0.98,0.98,0.97
Spain,MtCO2e,0.86,0.82,0.82,0.83,0.82,0.79,0.79,0.82,0.83,0.83,0.82,0.84,0.86,0.87,0.89,0.90,0.89,0.92,0.94,0.94,0.96,0.97,0.97,0.96,0.96,0.96,0.96,0.96,0.96
France,MtCO2e,0.79,0.81,0.80,0.80,0.80,0.82,0.83,0.82,0.82,0.84,0.85,0.86,0.85,0.84,0.83,0.83,0.86,0.84,0.85,0.88,0.93,0.88,0.90,0.90,0.86,0.86,0.86,0.87,0.87
United Kingdom,MtCO2e,0.78,0.78,0.81,0.80,0.81,0.81,0.84,0.84,0.81,0.80,0.83,0.80,0.79,0.76,0.74,0.74,0.73,0.72,0.70,0.72,0.73,0.73,0.72,0.71,0.71,0.71,0.72,0.72,0.73
South Africa,MtCO2e,0.71,0.73,0.75,0.77,0.79,0.76,0.73,0.69,0.66,0.63,0.59,0.60,0.60,0.61,0.62,0.63,0.64,0.64,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.71,0.72,0.72
Uzbekistan,MtCO2e,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.57,0.59,0.60,0.62,0.63,0.64,0.66,0.67,0.68,0.69,0.70,0.71
Venezuela,MtCO2e,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.50,0.53,0.56,0.59,0.62,0.63,0.64,0.66,0.67,0.68,0.69,0.69,0.70
Kenya,MtCO2e,0.25,0.26,0.27,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.45,0.46,0.48,0.50,0.51,0.53,0.54,0.56,0.57
Germany,MtCO2e,1.42,1.31,1.22,1.10,1.05,1.00,0.96,0.82,0.80,0.74,0.71,0.68,0.69,0.66,0.62,0.63,0.55,0.55,0.54,0.55,0.54,0.55,0.54,0.52,0.53,0.53,0.53,0.53,0.53
Sudan,MtCO2e,0.24,0.25,0.26,0.28,0.29,0.30,0.30,0.30,0.30,0.30,0.30,0.31,0.32,0.33,0.34,0.36,0.37,0.38,0.40,0.41,0.42,0.43,0.44,0.45,0.47,0.48,0.49,0.50,0.51
Tunisia,MtCO2e,0.19,0.19,0.19,0.20,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.40,0.40,0.40,0.41,0.41,0.42,0.42,0.43,0.43,0.44,0.44,0.45,0.45,0.45,0.46,0.46,0.46
Iraq,MtCO2e,0.22,0.21,0.21,0.20,0.20,0.19,0.20,0.20,0.21,0.22,0.22,0.23,0.24,0.26,0.27,0.28,0.29,0.31,0.32,0.33,0.35,0.36,0.38,0.39,0.40,0.42,0.43,0.44,0.46
Honduras,MtCO2e,0.21,0.22,0.22,0.23,0.24,0.25,0.26,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.41,0.42,0.42
Uganda,MtCO2e,0.17,0.17,0.18,0.18,0.18,0.19,0.19,0.20,0.21,0.21,0.22,0.23,0.25,0.26,0.27,0.28,0.29,0.30,0.30,0.31,0.31,0.32,0.34,0.35,0.36,0.37,0.39,0.40,0.41
Sri Lanka,MtCO2e,0.29,0.29,0.29,0.30,0.30,0.30,0.30,0.31,0.32,0.33,0.33,0.34,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.38,0.39,0.39,0.39,0.40,0.40,0.40
Ecuador,MtCO2e,0.12,0.12,0.13,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.18,0.21,0.23,0.25,0.28,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39
Guatemala,MtCO2e,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.27,0.27,0.28,0.28,0.29,0.29,0.30,0.30,0.30,0.31,0.31,0.32,0.32,0.33,0.33,0.34,0.34,0.35
Greece,MtCO2e,0.28,0.28,0.29,0.29,0.29,0.30,0.30,0.30,0.31,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.33,0.34,0.33,0.32,0.33,0.34,0.34,0.34,0.34,0.34,0.35,0.34,0.34
Syria,MtCO2e,0.19,0.20,0.20,0.21,0.22,0.22,0.23,0.24,0.25,0.26,0.27,0.27,0.28,0.29,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.34,0.33,0.32,0.32,0.31,0.32,0.33,0.33
Kazakhstan,MtCO2e,0.26,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.27,0.27,0.28,0.29,0.30,0.30,0.30,0.30,0.31,0.32,0.33,0.33,0.33
Senegal,MtCO2e,0.15,0.16,0.16,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.19,0.19,0.19,0.20,0.20,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.27,0.28,0.29,0.30,0.31,0.31
North Korea,MtCO2e,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.31,0.31,0.31,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.31,0.31,0.31
Israel,MtCO2e,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.17,0.17,0.17,0.18,0.19,0.19,0.20,0.21,0.21,0.22,0.22,0.22,0.23,0.23,0.23,0.24,0.24,0.25,0.25,0.25,0.26,0.26
United Arab Emirates,MtCO2e,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.10,0.11,0.11,0.12,0.13,0.15,0.17,0.19,0.21,0.23,0.23,0.24,0.24,0.24,0.25,0.25,0.25,0.26
Serbia,MtCO2e,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24
Ghana,MtCO2e,0.10,0.10,0.10,0.11,0.11,0.12,0.12,0.12,0.13,0.14,0.13,0.14,0.15,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.19,0.20,0.20,0.21,0.22,0.22,0.23,0.23,0.24
Kuwait,MtCO2e,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.09,0.10,0.10,0.11,0.11,0.12,0.12,0.13,0.14,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.20,0.21,0.22,0.22,0.23
Sweden,MtCO2e,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
Jordan,MtCO2e,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.16,0.16,0.17,0.17,0.18,0.18,0.18,0.18
Dominican Republic,MtCO2e,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.15,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.18,0.18,0.18
Switzerland,MtCO2e,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.18
Zambia,MtCO2e,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.17,0.17
Zimbabwe,MtCO2e,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.14,0.14,0.15,0.15,0.16,0.16,0.16,0.17
South Sudan,MtCO2e,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16
Trinidad and Tobago,MtCO2e,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Uruguay,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Somalia,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.14,0.14
Finland,MtCO2e,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14
Guinea,MtCO2e,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.14
Togo,MtCO2e,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.14
Laos,MtCO2e,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.13
Slovakia,MtCO2e,0.13,0.12,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.09,0.09,0.19,0.18,0.11,0.12,0.14,0.11,0.12,0.12,0.12,0.16,0.13,0.13,0.13,0.12,0.12,0.12,0.12
Lebanon,MtCO2e,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.12,0.12,0.12,0.12,0.12
El Salvador,MtCO2e,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
Singapore,MtCO2e,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.11
Kyrgyzstan,MtCO2e,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10
Ireland,MtCO2e,0.08,0.07,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10
Turkmenistan,MtCO2e,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10
Jamaica,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Hungary,MtCO2e,0.15,0.14,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.10,0.10,0.10,0.10,0.09,0.09,0.09
Tajikistan,MtCO2e,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09
Sierra Leone,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
Eritrea,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
Georgia,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Haiti,MtCO2e,0.04,0.04,0.04,0.04,0.04,0.04,0.09,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
Gabon,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Lesotho,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Slovenia,MtCO2e,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Latvia,MtCO2e,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03
Liberia,MtCO2e,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Tonga,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Estonia,MtCO2e,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Yemen,MtCO2e,0.18,0.19,0.20,0.21,0.22,0.23,0.19,0.15,0.10,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Timor-Leste,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Guinea-Bissau,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02
Guyana,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Fiji,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Equatorial Guinea,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Dominica,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Iceland,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Solomon Islands,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Suriname,MtCO2e,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Samoa,MtCO2e,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Egypt,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sao Tome and Principe,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vanuatu,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiribati,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grenada,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Seychelles,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tuvalu,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gambia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Palau,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Eswatini,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Data source,CAIT
Data for,Countries/Regions: World. Sectors/Subsectors: Waste. Gases: N2O. Calculation: Total. Show data by Countries
