Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Eritrea,MtCO2e,false,0.45,0.90,1.36,1.81,2.26,2.23,2.19,2.16,2.13,2.10,1.98,1.86,1.74,1.63,1.51,1.62,1.74,1.85,1.96,2.08,1.89,1.71,1.52,1.34,1.15,1.17,1.19,1.20
Liberia,MtCO2e,0.37,0.36,0.34,0.32,0.31,0.29,0.30,0.32,0.33,0.35,0.36,0.38,0.39,0.40,0.42,0.43,0.44,0.45,0.46,0.47,0.49,0.60,0.70,0.81,0.92,1.03,1.05,1.06,1.07
Kazakhstan,MtCO2e,1.09,1.04,0.96,0.83,0.70,0.66,0.60,0.54,0.52,0.44,0.53,0.53,0.59,0.65,0.69,0.75,0.83,0.91,0.87,0.90,0.98,0.94,1.06,1.03,1.05,1.06,1.06,1.06,1.05
Ghana,MtCO2e,0.25,0.28,0.31,0.34,0.37,0.40,0.41,0.43,0.35,0.46,0.47,0.54,0.56,0.58,0.59,0.61,0.64,0.66,0.68,0.70,0.72,0.77,0.82,0.86,0.91,0.95,0.97,0.98,0.99
Guatemala,MtCO2e,0.30,0.32,0.33,0.34,0.36,0.37,0.40,0.43,0.45,0.48,0.51,0.52,0.54,0.56,0.58,0.59,0.61,0.62,0.63,0.64,0.66,0.68,0.70,0.73,0.75,0.78,0.78,0.77,0.77
Finland,MtCO2e,0.54,0.53,0.53,0.56,0.58,0.58,0.61,0.62,0.62,0.61,0.59,0.64,0.66,0.69,0.67,0.59,0.65,0.64,0.60,0.56,0.65,0.60,0.58,0.58,0.55,0.53,0.57,0.57,0.56
Egypt,MtCO2e,3.48,3.17,2.86,2.56,2.25,1.94,1.63,1.32,1.01,0.70,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.48,0.49,0.50,0.50,0.50,0.50,0.50,0.50,0.51,0.51,0.52
Guinea,MtCO2e,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.31,0.35,0.39,0.43,0.48,0.48,0.49,0.49
Greece,MtCO2e,0.80,0.83,0.83,0.85,0.88,0.87,0.88,0.92,1.00,1.01,0.90,0.94,0.96,0.99,0.96,0.99,1.02,0.98,0.96,0.85,0.76,0.69,0.48,0.45,0.47,0.48,0.45,0.45,0.45
Ireland,MtCO2e,0.25,0.26,0.27,0.28,0.33,0.38,0.45,0.52,0.59,0.37,0.39,0.41,0.41,0.42,0.40,0.42,0.42,0.41,0.41,0.38,0.37,0.35,0.34,0.33,0.33,0.33,0.36,0.36,0.36
Hungary,MtCO2e,0.32,0.30,0.27,0.28,0.30,0.31,0.31,0.32,0.34,0.29,0.28,0.29,0.26,0.28,0.28,0.27,0.27,0.28,0.28,0.30,0.31,0.31,0.30,0.31,0.31,0.33,0.33,0.33,0.33
North Korea,MtCO2e,0.95,0.88,0.81,0.73,0.66,0.61,0.57,0.52,0.47,0.42,0.37,0.37,0.37,0.36,0.34,0.32,0.33,0.34,0.35,0.35,0.36,0.35,0.34,0.32,0.31,0.30,0.30,0.30,0.30
Lesotho,MtCO2e,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.10,0.11,0.12,0.14,0.16,0.18,0.20,0.22,0.24,0.24,0.24,0.25
Honduras,MtCO2e,0.16,0.17,0.17,0.18,0.19,0.19,0.19,0.19,0.20,0.20,0.20,0.20,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Dominican Republic,MtCO2e,0.07,0.08,0.09,0.10,0.10,0.11,0.12,0.13,0.13,0.21,0.29,0.29,0.28,0.27,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.22,0.22,0.22,0.22
Ecuador,MtCO2e,0.13,0.13,0.13,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.17,0.17,0.18,0.18,0.19,0.19,0.20,0.20,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22
Kuwait,MtCO2e,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.10,0.11,0.12,0.14,0.15,0.15,0.16,0.17,0.17,0.18,0.18,0.18,0.19
Israel,MtCO2e,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.22,0.21,0.20,0.20,0.19,0.19,0.18,0.17,0.16,0.17,0.17,0.17
Haiti,MtCO2e,0.06,0.06,0.07,0.08,0.08,0.10,0.10,0.11,0.11,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.15,0.15,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17
Jordan,MtCO2e,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.09,0.10,0.10,0.10,0.10,0.09,0.09,0.11,0.12,0.13,0.14,0.15,0.16,0.16,0.16
Latvia,MtCO2e,0.18,0.19,0.15,0.13,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14
Laos,MtCO2e,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12
Estonia,MtCO2e,0.12,0.11,0.08,0.07,0.07,0.08,0.09,0.09,0.08,0.08,0.08,0.10,0.11,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.11,0.10,0.11,0.11,0.12,0.12,0.11,0.11,0.11
El Salvador,MtCO2e,0.13,0.15,0.17,0.19,0.21,0.21,0.20,0.19,0.18,0.17,0.17,0.16,0.15,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11
Kyrgyzstan,MtCO2e,0.08,0.08,0.06,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.06,0.06,0.07,0.08,0.08,0.09,0.09,0.10,0.10,0.10,0.10,0.10
Lebanon,MtCO2e,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06
Gambia,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Iceland,MtCO2e,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Guinea-Bissau,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Jamaica,MtCO2e,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Gabon,MtCO2e,0.93,0.92,0.91,0.91,0.90,0.75,0.61,0.46,0.31,0.16,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04
Guyana,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Equatorial Guinea,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Georgia,MtCO2e,0.09,0.08,0.04,0.02,0.01,0.01,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fiji,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02
Dominica,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiribati,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Palau,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marshall Islands,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Niue,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
United States,MtCO2e,53.23,54.98,58.21,60.42,62.60,64.28,65.89,66.82,67.03,64.78,64.48,61.67,60.93,59.80,58.63,56.68,54.35,50.71,48.24,46.19,46.86,44.59,41.47,41.50,39.98,37.74,37.25,37.39,37.53
United Arab Emirates,MtCO2e,1.28,1.35,1.42,1.48,1.55,1.84,2.13,2.41,2.70,2.99,3.28,3.34,3.40,3.46,3.52,3.58,3.76,3.95,4.14,4.32,4.51,4.76,5.01,5.26,5.51,5.77,5.88,5.99,6.11
Tanzania,MtCO2e,1.01,1.02,1.03,1.04,1.05,1.01,1.02,1.04,1.05,1.07,1.08,1.26,1.45,1.63,1.81,2.00,2.06,2.12,2.19,2.25,2.31,2.75,3.18,3.62,4.05,4.49,4.55,4.62,4.68
Turkey,MtCO2e,1.95,1.94,1.98,2.25,2.23,2.33,2.48,2.51,2.47,2.47,2.52,2.35,2.39,2.76,2.99,3.12,3.35,3.77,4.06,4.18,3.96,4.22,2.88,3.00,3.16,3.72,3.88,3.88,3.89
United Kingdom,MtCO2e,4.89,4.85,4.79,4.79,4.99,5.14,4.98,4.84,4.81,4.67,4.66,4.61,4.55,4.44,4.37,4.31,4.26,4.12,3.81,3.45,3.50,3.41,3.75,3.57,3.57,3.74,3.54,3.53,3.53
Uganda,MtCO2e,1.86,1.90,1.93,1.97,2.01,1.85,1.69,1.53,1.37,1.21,1.06,1.11,1.16,1.21,1.26,1.31,1.52,1.74,1.95,2.16,2.37,2.46,2.55,2.64,2.72,2.81,2.85,2.89,2.92
Senegal,MtCO2e,0.87,0.95,1.04,1.13,1.21,1.30,1.37,1.44,1.51,1.58,1.65,1.72,1.78,1.85,1.92,1.99,2.02,2.06,2.10,2.13,2.17,2.28,2.39,2.50,2.61,2.72,2.77,2.81,2.85
South Africa,MtCO2e,1.68,1.74,1.81,1.87,1.93,1.98,2.01,2.04,2.07,2.11,2.14,2.19,2.24,2.29,2.33,2.38,2.43,2.48,2.53,2.58,2.63,2.60,2.58,2.55,2.53,2.50,2.56,2.61,2.66
Spain,MtCO2e,1.26,1.31,1.36,1.37,1.50,1.66,1.74,1.88,2.01,2.24,2.33,1.88,1.97,2.02,2.08,2.21,2.23,2.31,2.28,2.10,1.95,1.96,1.89,1.74,1.77,1.87,1.85,1.84,1.84
Zimbabwe,MtCO2e,0.41,0.42,0.43,0.44,0.44,0.59,0.73,0.87,1.01,1.16,1.30,1.20,1.09,0.99,0.88,0.78,0.80,0.83,0.85,0.88,0.90,1.02,1.15,1.27,1.39,1.51,1.54,1.56,1.59
Thailand,MtCO2e,0.46,0.48,0.50,0.52,0.54,0.62,0.70,0.78,0.86,0.95,1.03,1.07,1.10,1.14,1.18,1.22,1.23,1.24,1.25,1.26,1.27,1.29,1.32,1.34,1.37,1.39,1.42,1.45,1.48
Ukraine,MtCO2e,2.00,1.72,1.48,1.27,1.11,0.98,0.81,0.77,0.75,0.72,0.70,0.75,0.81,0.84,0.83,0.85,0.93,0.96,0.94,0.83,0.85,1.23,1.23,1.17,1.10,1.04,1.03,1.03,1.02
Sudan,MtCO2e,0.39,0.37,0.35,0.34,0.32,0.30,0.30,0.30,0.30,0.30,0.30,0.34,0.38,0.42,0.46,0.50,0.54,0.58,0.62,0.66,0.70,0.74,0.78,0.83,0.87,0.91,0.92,0.93,0.94
Serbia,MtCO2e,0.20,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.35,0.52,0.70,0.87,0.89,0.91,0.92,0.94,0.96,0.95,0.95,0.94
Saudi Arabia,MtCO2e,0.27,0.28,0.30,0.32,0.33,0.35,0.37,0.38,0.40,0.42,0.43,0.45,0.47,0.49,0.51,0.53,0.57,0.60,0.64,0.67,0.71,0.74,0.78,0.81,0.84,0.88,0.90,0.92,0.93
Vietnam,MtCO2e,0.68,0.73,0.78,0.83,0.88,0.86,0.83,0.81,0.78,0.76,0.73,0.72,0.71,0.69,0.68,0.67,0.67,0.67,0.68,0.68,0.68,0.68,0.68,0.69,0.69,0.69,0.70,0.71,0.71
Sweden,MtCO2e,0.62,0.65,0.67,0.68,0.69,0.70,0.71,0.67,0.65,0.64,0.56,0.58,0.57,0.57,0.59,0.58,0.59,0.60,0.61,0.62,0.66,0.62,0.62,0.64,0.61,0.63,0.63,0.63,0.62
Zambia,MtCO2e,16.23,15.51,14.78,14.06,13.33,11.16,8.98,6.81,4.63,2.46,0.28,0.29,0.30,0.31,0.31,0.32,0.32,0.33,0.33,0.33,0.34,0.37,0.41,0.45,0.49,0.52,0.53,0.54,0.55
Sri Lanka,MtCO2e,0.31,0.34,0.38,0.41,0.46,0.43,0.41,0.38,0.36,0.34,0.32,0.32,0.33,0.33,0.34,0.34,0.34,0.35,0.35,0.35,0.36,0.37,0.39,0.41,0.42,0.44,0.45,0.46,0.47
Venezuela,MtCO2e,0.20,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.24,0.24,0.25,0.26,0.28,0.29,0.30,0.32,0.33,0.35,0.36,0.37,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38
Singapore,MtCO2e,0.10,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.20,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.31,0.32,0.33,0.33,0.34,0.35
Tunisia,MtCO2e,0.08,0.09,0.09,0.09,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.28,0.28
Togo,MtCO2e,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.14,0.08,0.12,0.16,0.17,0.17,0.18,0.19,0.19,0.20,0.21,0.22,0.23,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.24
Syria,MtCO2e,0.31,0.32,0.32,0.32,0.33,0.33,0.34,0.36,0.37,0.38,0.39,0.39,0.38,0.37,0.36,0.35,0.37,0.39,0.41,0.43,0.45,0.41,0.36,0.31,0.27,0.22,0.22,0.23,0.23
Switzerland,MtCO2e,0.29,0.31,0.32,0.31,0.31,0.32,0.33,0.33,0.33,0.33,0.32,0.31,0.29,0.28,0.23,0.23,0.22,0.22,0.23,0.23,0.23,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22
Somalia,MtCO2e,0.10,0.10,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.18,0.19,0.20,0.20,0.20,0.20,0.21,0.21,0.21,0.21,0.21
Slovakia,MtCO2e,0.26,0.23,0.20,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.19,0.18,0.18,0.19,0.21,0.20,0.20,0.19,0.19,0.18,0.19,0.20,0.20,0.20,0.21,0.20,0.20,0.20
Turkmenistan,MtCO2e,false,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.07,0.08,0.09,0.09,0.10,0.11,0.12,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.19,0.19,0.19
Slovenia,MtCO2e,0.14,0.14,0.13,0.15,0.19,0.24,0.28,0.28,0.26,0.24,0.25,0.25,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15
Sierra Leone,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10
South Sudan,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.02,0.04,0.05,0.07,0.09,0.09,0.09,0.09
Yemen,MtCO2e,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09
Uruguay,MtCO2e,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Eswatini,MtCO2e,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Uzbekistan,MtCO2e,0.17,0.16,0.13,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Vanuatu,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04
Tajikistan,MtCO2e,false,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Trinidad and Tobago,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Suriname,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Sao Tome and Principe,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Solomon Islands,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Tonga,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Timor-Leste,MtCO2e,false,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samoa,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Seychelles,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grenada,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tuvalu,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Data source,CAIT
Data for,Countries/Regions: World. Sectors/Subsectors: Other Fuel Combustion. Gases: N2O. Calculation: Total. Show data by Countries
