Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Andorra,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Antigua and Barbuda,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Bahamas,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Burkina Faso,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Burundi,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Cambodia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Cape Verde,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Central African Republic,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Comoros,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Cook Islands,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Russia,MtCO2e,687.90,624.58,560.01,508.20,461.65,447.52,440.50,440.44,434.63,442.04,462.39,487.21,513.73,561.59,601.54,615.82,631.64,640.71,639.03,621.20,645.95,657.77,664.02,664.17,664.16,668.30,683.97,682.17,680.37
Nigeria,MtCO2e,29.33,28.36,27.39,26.43,25.46,24.49,24.64,24.79,24.95,25.10,25.26,26.54,27.82,29.10,30.39,31.67,31.92,32.16,32.41,32.66,32.91,34.30,35.69,37.09,38.48,39.87,39.86,39.85,39.84
Libya,MtCO2e,65.48,65.62,65.77,65.91,66.06,66.21,66.37,66.54,66.71,66.88,67.05,69.44,71.83,74.21,76.60,78.99,79.50,80.02,80.53,81.04,81.56,69.75,57.93,46.12,34.31,22.50,26.41,30.32,34.23
