Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Ireland,3513974.0,3534235.0,3558430.0,3576261.0,3590386.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4807388.0,4867316.0
Iran,56366212.0,57679025.0,58780376.0,59723761.0,60590608.0,61442658.0,62294919.0,63136309.0,63971836.0,64800875.0,65623397.0,66449111.0,67284801.0,68122947.0,68951279.0,69762345.0,70554756.0,71336476.0,72120608.0,72924833.0,73762519.0,74634959.0,75539881.0,76481963.0,77465769.0,78492208.0,79563991.0,80673888.0,81800204.0
Iraq,17419113.0,17889457.0,18402740.0,18955087.0,19539348.0,20149342.0,20783073.0,21439579.0,22114330.0,22802061.0,23497589.0,24208178.0,24931922.0,25644503.0,26313838.0,26922279.0,27448124.0,27911242.0,28385739.0,28973157.0,29741977.0,30725305.0,31890012.0,33157061.0,34411949.0,35572269.0,36610632.0,37552789.0,38433604.0
Iceland,254826.0,257797.0,261057.0,263725.0,266021.0,267468.0,268916.0,271128.0,274047.0,277381.0,281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0
Israel,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0
Italy,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0
Jamaica,2419901.0,2439329.0,2461047.0,2484583.0,2509042.0,2533705.0,2558631.0,2583914.0,2608874.0,2632677.0,2654698.0,2674706.0,2692843.0,2709438.0,2725017.0,2740000.0,2754414.0,2768229.0,2781869.0,2795839.0,2810464.0,2825932.0,2842128.0,2858710.0,2875137.0,2891024.0,2906242.0,2920848.0,2934853.0
Jordan,3565888.0,3760493.0,3977667.0,4201559.0,4410357.0,4588842.0,4732848.0,4848536.0,4943975.0,5031754.0,5122495.0,5217328.0,5317514.0,5434036.0,5580241.0,5765639.0,5991547.0,6255290.0,6556473.0,6893258.0,7261541.0,7662858.0,8089963.0,8518992.0,8918822.0,9266573.0,9554286.0,9785840.0,9965322.0
Japan,123478000.0,123964000.0,124425000.0,124829000.0,125178000.0,125472000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,126994511.0,126785797.0,126529100.0
Kazakhstan,16348000.0,16451711.0,16439095.0,16380672.0,16145766.0,15816243.0,15578227.0,15334405.0,15071640.0,14928374.0,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15776938.0,16092822.0,16321872.0,16557202.0,16792090.0,17035551.0,17288285.0,17542806.0,17794055.0,18037776.0,18276452.0
Kenya,23724574.0,24521714.0,25326080.0,26136217.0,26950508.0,27768297.0,28589456.0,29415660.0,30250488.0,31098763.0,31964557.0,32848569.0,33751746.0,34678781.0,35635267.0,36624897.0,37649039.0,38705934.0,39791984.0,40901798.0,42030684.0,43178270.0,44343469.0,45519986.0,46700063.0,47878339.0,49051531.0,50221146.0,51392570.0
Kyrgyzstan,4391200.0,4463600.0,4515400.0,4516700.0,4515100.0,4560400.0,4628400.0,4696400.0,4769000.0,4840400.0,4898400.0,4945100.0,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0,5956900.0,6079500.0,6198200.0,6322800.0
Cambodia,8975597.0,9289298.0,9623899.0,9970727.0,10317901.0,10656145.0,10982919.0,11298594.0,11600510.0,11886464.0,12155241.0,12405411.0,12637719.0,12856171.0,13066475.0,13273355.0,13477705.0,13679953.0,13883835.0,14093605.0,14312205.0,14541421.0,14780454.0,15026330.0,15274506.0,15521435.0,15766290.0,16009413.0,16249795.0
Kiribati,72394.0,73692.0,74767.0,75711.0,76668.0,77716.0,78904.0,80188.0,81558.0,82969.0,84405.0,85844.0,87308.0,88840.0,90498.0,92319.0,94341.0,96531.0,98760.0,100928.0,102930.0,104735.0,106359.0,107887.0,109387.0,110927.0,112529.0,114153.0,115842.0
Saint Kitts and Nevis,40260.0,40381.0,40691.0,41141.0,41618.0,42077.0,42472.0,42857.0,43225.0,43622.0,44083.0,44602.0,45168.0,45749.0,46323.0,46852.0,47333.0,47769.0,48178.0,48599.0,49011.0,49442.0,49881.0,50328.0,50776.0,51204.0,51629.0,52036.0,52438.0
South Korea,42869283.0,43295704.0,43747962.0,44194628.0,44641540.0,45092991.0,45524681.0,45953580.0,46286503.0,46616677.0,47008111.0,47370164.0,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51606633.0
Kuwait,2095350.0,2031297.0,,,,1605907.0,1626858.0,1710257.0,1831121.0,1951642.0,2045123.0,2103273.0,2136991.0,2161626.0,2200498.0,2270196.0,2373661.0,2504026.0,2656010.0,2821041.0,2991884.0,3168054.0,3348852.0,3526382.0,3690939.0,3835588.0,3956862.0,4056102.0,4137314.0
Laos,4258471.0,4379234.0,4500346.0,4619946.0,4735837.0,4846477.0,4951189.0,5050308.0,5144601.0,5235339.0,5323701.0,5409584.0,5493247.0,5576640.0,5662199.0,5751675.0,5846075.0,5944950.0,6046630.0,6148621.0,6249168.0,6347564.0,6444527.0,6541302.0,6639763.0,6741160.0,6845848.0,6953031.0,7061498.0
Lebanon,2803032.0,2921700.0,3076133.0,3246129.0,3403359.0,3528379.0,3610663.0,3658425.0,3693514.0,3747762.0,3842774.0,3990999.0,4182205.0,4388378.0,4569377.0,4698761.0,4759760.0,4767347.0,4764745.0,4813026.0,4953064.0,5202022.0,5537620.0,5913016.0,6261046.0,6532681.0,6714281.0,6819373.0,6859408.0
Liberia,2075917.0,2040141.0,2001612.0,1976701.0,1986491.0,2044657.0,2160480.0,2326210.0,2517472.0,2699708.0,2848447.0,2953928.0,3024727.0,3077055.0,3135654.0,3218114.0,3329211.0,3461911.0,3607863.0,3754129.0,3891357.0,4017446.0,4135662.0,4248337.0,4359508.0,4472229.0,4586788.0,4702224.0,4818976.0
Libya,4436663.0,4544245.0,4650896.0,4755134.0,4854871.0,4948796.0,5036173.0,5118008.0,5196774.0,5275921.0,5357893.0,5443249.0,5531097.0,5620545.0,5710163.0,5798615.0,5886874.0,5974786.0,6058740.0,6133987.0,6197667.0,6247438.0,6285751.0,6320350.0,6362039.0,6418315.0,6492160.0,6580723.0,6678565.0
Saint Lucia,138019.0,140001.0,141758.0,143402.0,145080.0,146871.0,148837.0,150920.0,153023.0,154988.0,156737.0,158184.0,159392.0,160530.0,161821.0,163408.0,165378.0,167644.0,170011.0,172223.0,174092.0,175538.0,176654.0,177505.0,178307.0,179131.0,180028.0,180955.0,181890.0
Liechtenstein,28790.0,29166.0,29552.0,29987.0,30415.0,30884.0,31354.0,31830.0,32306.0,32765.0,33184.0,33543.0,33885.0,34172.0,34444.0,34718.0,34975.0,35217.0,35469.0,35723.0,35996.0,36299.0,36615.0,36940.0,37219.0,37465.0,37655.0,37805.0,37918.0
Sri Lanka,17325769.0,17535732.0,17736827.0,17924827.0,18094474.0,18242917.0,18367290.0,18470897.0,18564595.0,18663293.0,18777606.0,18911727.0,19062476.0,19224036.0,19387153.0,19544988.0,19695977.0,19842044.0,19983984.0,20123508.0,20261738.0,20398496.0,20425000.0,20585000.0,20778000.0,20970000.0,21203000.0,21444000.0,21670000.0
Lesotho,1703757.0,1742534.0,1782284.0,1822237.0,1861323.0,1898598.0,1934294.0,1968054.0,1997524.0,2019732.0,2032805.0,2035738.0,2029832.0,2018355.0,2005953.0,1996115.0,1989933.0,1986926.0,1987130.0,1990135.0,1995575.0,2003793.0,2014988.0,2028528.0,2043448.0,2059011.0,2075041.0,2091532.0,2108327.0
Lithuania,3697838.0,3704134.0,3700114.0,3682613.0,3657144.0,3629102.0,3601613.0,3575137.0,3549331.0,3524238.0,3499536.0,3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0
Luxembourg,381850.0,387000.0,392175.0,397475.0,402925.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0
Latvia,2663151.0,2650581.0,2614338.0,2563290.0,2520742.0,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0
Morocco,24807461.0,25260407.0,25711410.0,26155204.0,26584473.0,26994255.0,27383472.0,27754573.0,28110447.0,28455504.0,28793672.0,29126323.0,29454765.0,29782884.0,30115196.0,30455563.0,30804689.0,31163670.0,31536807.0,31929087.0,32343384.0,32781860.0,33241898.0,33715705.0,34192358.0,34663608.0,35126274.0,35581257.0,36029089.0
Moldova,2969097.0,2975523.0,2977130.0,2973114.0,2964277.0,2952307.0,2946401.0,2935524.0,2934339.0,2929735.0,2923783.0,2917252.0,2910504.0,2902320.0,2895147.0,2888111.0,2880095.0,2873429.0,2867964.0,2864346.0,2861487.0,2859833.0,2859458.0,2858692.0,2856950.0,2834530.0,2802170.0,2755158.0,2708214.0
Madagascar,11598647.0,11942809.0,12301338.0,12675469.0,13066544.0,13475403.0,13902697.0,14347860.0,14808791.0,15282524.0,15766806.0,16260933.0,16765122.0,17279139.0,17802992.0,18336722.0,18880265.0,19433520.0,19996476.0,20569115.0,21151640.0,21743970.0,22346641.0,22961259.0,23589897.0,24234080.0,24894370.0,25570511.0,26262313.0
Maldives,223159.0,229743.0,236271.0,242596.0,248582.0,254144.0,259178.0,263836.0,268445.0,273522.0,279396.0,286309.0,294185.0,302681.0,311265.0,319604.0,327489.0,335172.0,343448.0,353391.0,365730.0,380493.0,397231.0,415592.0,435018.0,454914.0,475505.0,496398.0,515704.0
Mexico,83943135.0,85512621.0,87075136.0,88625440.0,90156396.0,91663290.0,93147045.0,94611008.0,96056313.0,97484823.0,98899845.0,100298152.0,101684764.0,103081020.0,104514934.0,106005199.0,107560155.0,109170503.0,110815272.0,112463886.0,114092961.0,115695468.0,117274156.0,118827158.0,120355137.0,121858251.0,123333379.0,124777326.0,126190782.0
Marshall Islands,47265.0,48403.0,49242.0,49828.0,50214.0,50454.0,50523.0,50453.0,50356.0,50418.0,50754.0,51411.0,52368.0,53465.0,54476.0,55257.0,55765.0,56046.0,56166.0,56255.0,56361.0,56524.0,56712.0,56933.0,57183.0,57444.0,57723.0,58053.0,58412.0
Macedonia,1996218.0,1993304.0,1988659.0,1984024.0,1981713.0,1983259.0,1989441.0,1999588.0,2012052.0,2024393.0,2034823.0,2042844.0,2048930.0,2053426.0,2057044.0,2060280.0,2063132.0,2065408.0,2067309.0,2069030.0,2070737.0,2072484.0,2074275.0,2076065.0,2077780.0,2079335.0,2080746.0,2081996.0,2082957.0
Mali,8449915.0,8635528.0,8850334.0,9087173.0,9334893.0,9585660.0,9837575.0,10094363.0,10360564.0,10642937.0,10946448.0,11271603.0,11616890.0,11982692.0,12369078.0,12775509.0,13203378.0,13651455.0,14113578.0,14581427.0,15049352.0,15514593.0,15979492.0,16449854.0,16934213.0,17438772.0,17965448.0,18512429.0,19077755.0
Malta,354170.0,363845.0,367618.0,371308.0,374797.0,377419.0,379905.0,382791.0,385287.0,387578.0,390087.0,393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0
Myanmar,41335188.0,41890192.0,42401686.0,42889992.0,43383421.0,43901598.0,44452203.0,45027223.0,45611220.0,46181075.0,46719698.0,47225119.0,47702163.0,48148907.0,48564489.0,48949931.0,49301049.0,49621479.0,49929642.0,50250366.0,50600827.0,50990612.0,51413703.0,51852464.0,52280816.0,52680724.0,53045199.0,53382521.0,53708318.0
Montenegro,606372.0,607105.0,608516.0,610170.0,611389.0,611712.0,611003.0,609520.0,607662.0,606001.0,604950.0,607389.0,609828.0,612267.0,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620079.0,620601.0,621207.0,621810.0,622159.0,622303.0,622373.0,622227.0
Mongolia,2184139.0,2217918.0,2243495.0,2263196.0,2280475.0,2298017.0,2316571.0,2335744.0,2355667.0,2376228.0,2397417.0,2419594.0,2443261.0,2468765.0,2496394.0,2526429.0,2558854.0,2593819.0,2631899.0,2673794.0,2719902.0,2770357.0,2824698.0,2881783.0,2940111.0,2998433.0,3056358.0,3113788.0,3170214.0
Mozambique,12987292.0,13328029.0,13805999.0,14370950.0,14948050.0,15483277.0,15960445.0,16397175.0,16813946.0,17244176.0,17711925.0,18221884.0,18764147.0,19331097.0,19910549.0,20493927.0,21080108.0,21673319.0,22276596.0,22894718.0,23531567.0,24187500.0,24862673.0,25560752.0,26286192.0,27042001.0,27829930.0,28649007.0,29496009.0
Mauritania,2034347.0,2087914.0,2142645.0,2198538.0,2255520.0,2313630.0,2372900.0,2433567.0,2496217.0,2561584.0,2630217.0,2702405.0,2778097.0,2857150.0,2939246.0,3024198.0,3111908.0,3202512.0,3296237.0,3393408.0,3494200.0,3598646.0,3706555.0,3817497.0,3930894.0,4046304.0,4163532.0,4282582.0,4403312.0
Mauritius,1058775.0,1070266.0,1084441.0,1097374.0,1112846.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258653.0,1260934.0,1262605.0,1263473.0,1264613.0,1265303.0
Malawi,9404499.0,9600361.0,9685974.0,9710335.0,9745695.0,9844418.0,10022783.0,10264906.0,10552345.0,10854325.0,11148751.0,11432001.0,11713663.0,12000183.0,12301837.0,12625950.0,12973693.0,13341808.0,13727899.0,14128161.0,14539609.0,14962118.0,15396010.0,15839287.0,16289550.0,16745305.0,17205253.0,17670193.0,18143215.0
Malaysia,18029824.0,18519941.0,19002660.0,19484901.0,19977508.0,20487604.0,21017619.0,21562790.0,22114647.0,22661293.0,23194252.0,23709115.0,24208391.0,24698821.0,25190647.0,25690615.0,26201954.0,26720367.0,27236003.0,27735038.0,28208028.0,28650962.0,29068189.0,29468923.0,29866606.0,30270965.0,30684652.0,31104655.0,31528033.0
Namibia,1432899.0,1476399.0,1516951.0,1555098.0,1591826.0,1627866.0,1663378.0,1698029.0,1731635.0,1763861.0,1794583.0,1823667.0,1851519.0,1879113.0,1907737.0,1938316.0,1971318.0,2006516.0,2043382.0,2081039.0,2118877.0,2156698.0,2194777.0,2233506.0,2273426.0,2314901.0,2358044.0,2402623.0,2448300.0
Niger,8026592.0,8288739.0,8566773.0,8860297.0,9168316.0,9490289.0,9826600.0,10178196.0,10545720.0,10929922.0,11331561.0,11751364.0,12189988.0,12647983.0,13125914.0,13624474.0,14143969.0,14685404.0,15250913.0,15843131.0,16464025.0,17114770.0,17795209.0,18504287.0,19240182.0,20001663.0,20788789.0,21602388.0,22442831.0
Nigeria,95212454.0,97667632.0,100161708.0,102700751.0,105293701.0,107948339.0,110668784.0,113457661.0,116319763.0,119260055.0,122283853.0,125394046.0,128596079.0,131900634.0,135320420.0,138865014.0,142538305.0,146339971.0,150269622.0,154324939.0,158503203.0,162805080.0,167228803.0,171765819.0,176404931.0,181137454.0,185960244.0,190873247.0,195874685.0
Nicaragua,4173435.0,4267570.0,4364514.0,4462496.0,4559010.0,4652185.0,4741571.0,4827658.0,4910642.0,4991041.0,5069310.0,5145367.0,5219324.0,5292115.0,5364930.0,5438692.0,5513757.0,5590066.0,5667436.0,5745538.0,5824058.0,5903035.0,5982530.0,6062462.0,6142734.0,6223234.0,6303970.0,6384843.0,6465502.0
Netherlands,14951510.0,15069798.0,15184166.0,15290368.0,15382838.0,15459006.0,15530498.0,15610650.0,15707209.0,15812088.0,15925513.0,16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16615394.0,16693074.0,16754962.0,16804432.0,16865008.0,16939923.0,17030314.0,17131296.0,17231624.0
Norway,4241473.0,4261732.0,4286401.0,4311991.0,4336613.0,4359184.0,4381336.0,4405157.0,4431464.0,4461913.0,4490967.0,4513751.0,4538159.0,4564855.0,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4889252.0,4953088.0,5018573.0,5079623.0,5137232.0,5188607.0,5234519.0,5276968.0,5311916.0
Nepal,18905480.0,19405506.0,19938322.0,20489973.0,21040899.0,21576074.0,22090352.0,22584772.0,23057875.0,23509971.0,23941099.0,24347113.0,24725625.0,25080880.0,25419337.0,25744500.0,26066687.0,26382586.0,26666581.0,26883531.0,27013207.0,27041220.0,26989160.0,26916795.0,26905982.0,27015033.0,27263430.0,27632682.0,28095712.0
Nauru,9506.0,9766.0,10030.0,10287.0,10496.0,10626.0,10677.0,10643.0,10567.0,10449.0,10335.0,10219.0,10102.0,9990.0,9906.0,9848.0,9827.0,9846.0,9880.0,9945.0,10009.0,10069.0,10136.0,10208.0,10289.0,10374.0,10474.0,10577.0,10678.0
New Zealand,3329800.0,3495100.0,3531700.0,3572200.0,3620000.0,3673400.0,3732000.0,3781300.0,3815000.0,3835100.0,3857700.0,3880500.0,3948500.0,4027200.0,4087500.0,4133900.0,4184600.0,4223800.0,4259800.0,4302600.0,4350700.0,4384000.0,4408100.0,4442100.0,4516500.0,4609400.0,4714100.0,4813600.0,4900600.0
Oman,1812158.0,1893761.0,1983272.0,2072106.0,2148416.0,2204267.0,2236652.0,2249759.0,2251859.0,2254898.0,2267973.0,2294959.0,2334860.0,2386164.0,2445524.0,2511254.0,2580753.0,2657162.0,2750956.0,2876186.0,3041435.0,3251102.0,3498031.0,3764805.0,4027255.0,4267341.0,4479217.0,4665926.0,4829476.0
Pakistan,107647918.0,110778655.0,113911126.0,117086680.0,120362764.0,123776835.0,127349293.0,131057432.0,134843233.0,138624625.0,142343583.0,145978408.0,149549695.0,153093371.0,156664698.0,160304007.0,164022626.0,167808106.0,171648984.0,175525610.0,179424643.0,183340168.0,187280125.0,191260799.0,195305012.0,199426953.0,203631356.0,207906210.0,212228288.0
Panama,2470946.0,2523115.0,2575949.0,2629584.0,2684117.0,2739667.0,2796291.0,2853907.0,2912318.0,2971197.0,3030333.0,3089641.0,3149195.0,3209056.0,3269356.0,3330222.0,3391673.0,3453671.0,3516204.0,3579215.0,3642691.0,3706479.0,3770635.0,3835447.0,3901311.0,3968490.0,4037073.0,4106764.0,4176868.0
Peru,22071433.0,22522383.0,22966822.0,23408135.0,23851405.0,24299168.0,24753825.0,25210957.0,25658070.0,26078295.0,26459944.0,26799289.0,27100964.0,27372217.0,27624226.0,27866140.0,28102055.0,28333050.0,28562321.0,28792663.0,29027680.0,29264314.0,29506790.0,29773986.0,30090372.0,30470739.0,30926036.0,31444299.0,31989265.0
Philippines,61895169.0,63454785.0,65020124.0,66593904.0,68180846.0,69784087.0,71401743.0,73030879.0,74672009.0,76325927.0,77991757.0,79672869.0,81365260.0,83051970.0,84710544.0,86326251.0,87888675.0,89405482.0,90901967.0,92414161.0,93966784.0,95570049.0,97212639.0,98871558.0,100513137.0,102113206.0,103663812.0,105172921.0,106651394.0
Palau,15063.0,15442.0,15859.0,16285.0,16735.0,17158.0,17599.0,18016.0,18409.0,18773.0,19104.0,19390.0,19642.0,19812.0,19861.0,19784.0,19545.0,19159.0,18708.0,18290.0,17954.0,17748.0,17635.0,17603.0,17625.0,17665.0,17718.0,17809.0,17911.0
Papua New Guinea,4615843.0,4725543.0,4836216.0,4949053.0,5065664.0,5187063.0,5314258.0,5446633.0,5581767.0,5716166.0,5847590.0,5974627.0,6098621.0,6223378.0,6354247.0,6494902.0,6646891.0,6808503.0,6976200.0,7144774.0,7310512.0,7472196.0,7631003.0,7788388.0,7946733.0,8107772.0,8271766.0,8438038.0,8606324.0
Poland,38110782.0,38246193.0,38363667.0,38461408.0,38542652.0,38594998.0,38624370.0,38649660.0,38663481.0,38660271.0,38258629.0,38248076.0,38230364.0,38204570.0,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38042794.0,38063255.0,38063164.0,38040196.0,38011735.0,37986412.0,37970087.0,37974826.0,37974750.0
North Korea,20293057.0,20609151.0,20937407.0,21265832.0,21577979.0,21862300.0,22113428.0,22335263.0,22536754.0,22731470.0,22929078.0,23132982.0,23339453.0,23542434.0,23732740.0,23904167.0,24054866.0,24188330.0,24310143.0,24428340.0,24548840.0,24673392.0,24800638.0,24929500.0,25057793.0,25183832.0,25307665.0,25429816.0,25549606.0
Portugal,9983218.0,9960235.0,9952494.0,9964675.0,9991525.0,10026176.0,10063945.0,10108977.0,10160196.0,10217828.0,10289898.0,10362722.0,10419631.0,10458821.0,10483861.0,10503330.0,10522288.0,10542964.0,10558177.0,10568247.0,10573100.0,10557560.0,10514844.0,10457295.0,10401062.0,10358076.0,10325452.0,10300300.0,10283822.0
Paraguay,4223413.0,4334348.0,4445019.0,4555518.0,4666096.0,4776838.0,4887638.0,4998096.0,5107840.0,5216346.0,5323202.0,5428442.0,5531958.0,5632983.0,5730556.0,5824095.0,5913212.0,5998430.0,6081296.0,6163970.0,6248017.0,6333981.0,6421510.0,6510273.0,6599524.0,6688746.0,6777878.0,6867058.0,6956069.0
Qatar,476275.0,487354.0,495403.0,501479.0,507044.0,513447.0,522531.0,535320.0,551566.0,570486.0,592467.0,615013.0,640872.0,681791.0,753332.0,865410.0,1022704.0,1218441.0,1436670.0,1654944.0,1856329.0,2035862.0,2196078.0,2336579.0,2459202.0,2565708.0,2654379.0,2724727.0,2781682.0
Romania,23201835.0,23001155.0,22794284.0,22763280.0,22730211.0,22684270.0,22619004.0,22553978.0,22507344.0,22472040.0,22442971.0,22131970.0,21730496.0,21574326.0,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815616.0,19702267.0,19588715.0,19473970.0
Russia,147969407.0,148394216.0,148538197.0,148458777.0,148407912.0,148375787.0,148160129.0,147915361.0,147670784.0,147214776.0,146596869.0,145976482.0,145306497.0,144648618.0,144067316.0,143518814.0,143049637.0,142805114.0,142742366.0,142785349.0,142849468.0,142960908.0,143201721.0,143506995.0,143819667.0,144096870.0,144342397.0,144496739.0,144477859.0
Rwanda,7288883.0,7083928.0,6702239.0,6263758.0,5936253.0,5836490.0,6013112.0,6419898.0,6962800.0,7501238.0,7933688.0,8231150.0,8427061.0,8557160.0,8680516.0,8840220.0,9043342.0,9273759.0,9524532.0,9782770.0,10039338.0,10293333.0,10549668.0,10811538.0,11083629.0,11369066.0,11668829.0,11980960.0,12301969.0
Saudi Arabia,16233786.0,16772695.0,17282686.0,17763297.0,18214475.0,18638790.0,19033843.0,19407138.0,19783301.0,20194531.0,20663840.0,21202646.0,21805322.0,22456645.0,23132686.0,23816175.0,24498313.0,25184589.0,25888535.0,26630303.0,27421468.0,28267591.0,29154906.0,30052058.0,30916603.0,31717676.0,32443443.0,33101183.0,33702757.0
Sudan,20147592.0,20891442.0,21696240.0,22527837.0,23338465.0,24094741.0,24782384.0,25413912.0,26015518.0,26626512.0,27275019.0,27971077.0,28704786.0,29460517.0,30214189.0,30949514.0,31661824.0,32360619.0,33060844.0,33783779.0,34545014.0,35349676.0,36193781.0,37072555.0,37977657.0,38902948.0,39847433.0,40813398.0,41801532.0
Senegal,7526306.0,7755503.0,7990090.0,8226749.0,8461066.0,8690155.0,8912872.0,9130876.0,9347777.0,9568717.0,9797731.0,10036102.0,10283694.0,10541470.0,10810086.0,11090123.0,11382272.0,11687078.0,12004700.0,12335092.0,12678143.0,13033814.0,13401990.0,13782429.0,14174740.0,14578450.0,14993514.0,15419354.0,15854324.0
Singapore,3047132.0,3135083.0,3230698.0,3313471.0,3419048.0,3524506.0,3670704.0,3796038.0,3927213.0,3958723.0,4027887.0,4138012.0,4175950.0,4114826.0,4166664.0,4265762.0,4401365.0,4588599.0,4839396.0,4987573.0,5076732.0,5183688.0,5312437.0,5399162.0,5469724.0,5535002.0,5607283.0,5612253.0,5638676.0
Solomon Islands,311869.0,320781.0,330004.0,339501.0,349273.0,359276.0,369517.0,379998.0,390702.0,401592.0,412665.0,423949.0,435434.0,447016.0,458549.0,469918.0,481086.0,492133.0,503366.0,515182.0,527861.0,541522.0,556066.0,571329.0,587079.0,603133.0,619438.0,636030.0,652856.0
Sierra Leone,4319763.0,4348663.0,4347727.0,4328965.0,4309780.0,4303953.0,4312660.0,4335295.0,4381484.0,4462374.0,4584570.0,4754069.0,4965770.0,5201074.0,5433995.0,5645629.0,5829240.0,5989641.0,6133599.0,6272735.0,6415636.0,6563238.0,6712586.0,6863975.0,7017153.0,7171909.0,7328846.0,7488427.0,7650149.0
El Salvador,5270074.0,5342190.0,5416327.0,5490478.0,5561916.0,5628602.0,5689943.0,5746288.0,5797764.0,5844834.0,5887930.0,5927001.0,5962139.0,5994075.0,6023801.0,6052124.0,6079395.0,6105810.0,6131767.0,6157678.0,6183877.0,6210567.0,6237922.0,6266076.0,6295124.0,6325121.0,6356137.0,6388124.0,6420740.0
Somalia,7225089.0,7274026.0,7295380.0,7315864.0,7372592.0,7491647.0,7682683.0,7936122.0,8235064.0,8553595.0,8872250.0,9186719.0,9501335.0,9815412.0,10130251.0,10446856.0,10763904.0,11080122.0,11397188.0,11717691.0,12043886.0,12376305.0,12715487.0,13063711.0,13423571.0,13797204.0,14185635.0,14589165.0,15008225.0
Serbia,7586000.0,7595636.0,7646424.0,7699307.0,7734639.0,7625357.0,7617794.0,7596501.0,7567745.0,7540401.0,7516346.0,7503433.0,7496522.0,7480591.0,7463157.0,7440769.0,7411569.0,7381579.0,7350222.0,7320807.0,7291436.0,7234099.0,7199077.0,7164132.0,7130576.0,7095383.0,7058322.0,7020858.0,6982604.0
South Sudan,5492620.0,5420179.0,5305449.0,5185712.0,5111371.0,5118084.0,5221925.0,5411653.0,5661934.0,5933884.0,6199396.0,6447791.0,6688225.0,6935665.0,7213354.0,7535931.0,7907407.0,8315144.0,8736932.0,9142258.0,9508372.0,9830695.0,10113648.0,10355030.0,10554882.0,10715657.0,10832520.0,10910774.0,10975924.0
