dt,Region,temp_min,temp_max,temp_mean,temp_median
01-01-1923,3.Mid-Latitude Desert,4.959,27.2,17.828325,18.299
01-01-1923,4.Mediterranean,-10.324000000000002,22.412,5.269345679012343,2.66
01-01-1923,5.Temperate,-24.403000000000002,8.968,-4.171035714285713,-1.605
01-01-1923,6.Continental,-27.525,7.812,-4.145947368421052,2.255
01-01-1923,7.Tundra,-17.965,-3.8089999999999997,-9.438,-6.54
01-01-1924,1.Equitorial,18.065,28.095,25.326323076923078,25.973000000000003
01-01-1924,2.Savanna,12.103,26.919,23.64249152542372,24.151
01-01-1924,3.Mid-Latitude Desert,5.226,26.866999999999997,17.372108333333337,18.0445
01-01-1924,4.Mediterranean,-10.652000000000001,21.478,5.492666666666667,3.945
01-01-1924,5.Temperate,-25.426,10.402000000000001,-5.011839285714285,-4.296
01-01-1924,6.Continental,-28.951999999999998,6.559,-6.241447368421053,-1.798
01-01-1924,7.Tundra,-14.895,-5.556,-11.425333333333333,-13.825
01-01-1925,1.Equitorial,16.049,26.795,24.320492307692312,25.288
01-01-1925,2.Savanna,10.407,26.608,22.7806440677966,23.236
01-01-1925,3.Mid-Latitude Desert,1.8630000000000002,26.997,16.570666666666668,17.101
01-01-1925,4.Mediterranean,-10.129,22.587,3.9515308641975317,3.3739999999999997
01-01-1925,5.Temperate,-23.923000000000002,9.883,-3.9325178571428583,-2.452
01-01-1925,6.Continental,-25.833000000000002,7.311,-2.338763157894737,2.835
01-01-1925,7.Tundra,-21.747,-2.84,-10.295666666666667,-6.3
01-01-1926,1.Equitorial,17.269000000000002,28.37,25.16733846153846,25.704
01-01-1926,2.Savanna,11.665999999999999,26.968000000000004,23.687711864406783,24.271
01-01-1926,3.Mid-Latitude Desert,5.242999999999999,28.162,17.83749999999999,18.329
01-01-1926,4.Mediterranean,-9.929,23.373,5.769679012345679,3.221
01-01-1926,5.Temperate,-22.524,10.850999999999999,-3.4782857142857138,-2.1065
01-01-1926,6.Continental,-25.269000000000002,6.805,-4.684131578947369,-0.135
01-01-1926,7.Tundra,-12.186,-5.622999999999999,-8.217999999999998,-6.845
01-01-1927,1.Equitorial,16.901,27.559,25.132353846153833,25.879
01-01-1927,2.Savanna,11.224,26.62,23.54838983050848,24.211
01-01-1927,3.Mid-Latitude Desert,4.7860000000000005,27.559,17.520774999999993,18.2
01-01-1927,4.Mediterranean,-10.712,22.249000000000002,5.430086419753087,3.5780000000000003
01-01-1927,5.Temperate,-23.133000000000003,10.687999999999999,-4.292178571428573,-3.5155000000000003
01-01-1927,6.Continental,-25.628,6.471,-5.535736842105262,2.214
01-01-1927,7.Tundra,-16.653,-3.9739999999999998,-11.697999999999999,-14.467
01-01-1928,1.Equitorial,17.186,28.471999999999998,25.38150769230769,26.022
01-01-1928,2.Savanna,11.35,26.764,24.016050847457628,24.656999999999996
01-01-1928,3.Mid-Latitude Desert,5.5729999999999995,27.733,17.786291666666656,18.531
01-01-1928,4.Mediterranean,-9.664,21.388,5.410283950617284,4.037
01-01-1928,5.Temperate,-23.558000000000003,10.398,-4.268732142857144,-3.284
01-01-1928,6.Continental,-26.445,6.847,-4.173815789473682,0.841
01-01-1928,7.Tundra,-12.218,-5.257000000000001,-8.839,-9.042
01-01-1929,1.Equitorial,17.232,27.666,24.950123076923074,25.691
01-01-1929,2.Savanna,11.025,26.862,23.46710169491526,23.835
01-01-1929,3.Mid-Latitude Desert,4.501,27.846999999999998,17.83630000000001,18.543
01-01-1929,4.Mediterranean,-9.892999999999999,23.638,4.602987654320986,2.7510000000000003
01-01-1929,5.Temperate,-24.592,8.006,-6.535285714285714,-5.928999999999999
01-01-1929,6.Continental,-26.741,4.128,-8.258763157894737,-3.111
01-01-1929,7.Tundra,-13.738,-8.294,-10.930333333333332,-10.759
01-01-1930,1.Equitorial,16.62,27.796,24.98660000000001,25.686999999999998
01-01-1930,2.Savanna,10.488,27.206999999999997,23.447813559322036,24.199
01-01-1930,3.Mid-Latitude Desert,0.8320000000000001,27.296999999999997,17.08206666666666,17.397
01-01-1930,4.Mediterranean,-12.93,23.180999999999997,4.455061728395062,3.048
01-01-1930,5.Temperate,-24.944000000000003,11.081,-4.387035714285713,-2.4425
01-01-1930,6.Continental,-26.288,6.709,-3.4812105263157886,3.233
01-01-1930,7.Tundra,-14.155999999999999,-2.311,-6.9126666666666665,-4.271
01-01-1931,1.Equitorial,17.383,28.744,25.677538461538457,26.34
01-01-1931,2.Savanna,11.804,26.788,24.055067796610174,24.686999999999998
01-01-1931,3.Mid-Latitude Desert,4.862,27.554000000000002,18.591641666666668,19.012999999999998
01-01-1931,4.Mediterranean,-10.048,21.732,5.722814814814818,4.361000000000001
01-01-1931,5.Temperate,-27.208000000000002,10.423,-4.457589285714286,-2.2815000000000003
01-01-1931,6.Continental,-30.997,5.495,-6.266026315789473,-0.015499999999999986
01-01-1931,7.Tundra,-12.742,-6.515,-9.814333333333334,-10.186
01-01-1932,1.Equitorial,16.657,27.263,24.767907692307688,25.576
01-01-1932,2.Savanna,11.187999999999999,26.23,23.118661016949165,23.654
01-01-1932,3.Mid-Latitude Desert,4.706,27.848000000000003,18.53007500000001,19.2445
01-01-1932,4.Mediterranean,-11.106,24.041,5.868604938271603,5.792000000000001
01-01-1932,5.Temperate,-18.637,10.671,-2.3784642857142857,-2.5185
01-01-1932,6.Continental,-21.999000000000002,8.33,-1.8918684210526313,2.827
01-01-1932,7.Tundra,-20.924,-1.969,-9.876666666666667,-6.737
01-01-1933,1.Equitorial,16.683,28.436999999999998,25.443046153846144,26.076999999999998
01-01-1933,2.Savanna,11.237,27.444000000000003,23.69284745762711,24.358
01-01-1933,3.Mid-Latitude Desert,1.339,28.298000000000002,17.053350000000002,17.401
01-01-1933,4.Mediterranean,-12.537,21.318,4.711641975308645,4.093
01-01-1933,5.Temperate,-25.233,9.075,-5.5389107142857155,-4.048
01-01-1933,6.Continental,-27.381999999999998,4.748,-7.952131578947368,-0.941
01-01-1933,7.Tundra,-22.061999999999998,-4.15,-12.697000000000001,-11.879000000000001
01-01-1934,1.Equitorial,16.282,27.296999999999997,24.56473846153846,25.338
01-01-1934,2.Savanna,10.470999999999998,26.259,23.058389830508478,23.398000000000003
01-01-1934,3.Mid-Latitude Desert,1.8159999999999998,27.529,16.984524999999994,17.3525
01-01-1934,4.Mediterranean,-12.262,24.239,4.53662962962963,2.39
01-01-1934,5.Temperate,-23.564,9.247,-5.296196428571428,-3.1215
01-01-1934,6.Continental,-23.638,6.962999999999999,-4.792368421052632,1.1
01-01-1934,7.Tundra,-20.035,-2.591,-9.327,-5.355
01-01-1935,1.Equitorial,17.133,27.83,25.175830769230775,25.816
01-01-1935,2.Savanna,11.220999999999998,26.636,23.331847457627113,23.765
01-01-1935,3.Mid-Latitude Desert,4.042,27.802,17.032141666666664,17.32
01-01-1935,4.Mediterranean,-9.652000000000001,21.658,5.129024691358025,4.093
01-01-1935,5.Temperate,-23.03,8.346,-5.676999999999999,-5.1305
01-01-1935,6.Continental,-25.107,6.8629999999999995,-5.606894736842105,0.307
01-01-1935,7.Tundra,-17.041,-4.8469999999999995,-10.790666666666667,-10.484000000000002
01-01-1936,1.Equitorial,16.858,28.294,25.11633846153846,25.816999999999997
01-01-1936,2.Savanna,11.38,26.848000000000003,23.59249152542373,24.000999999999998
01-01-1936,3.Mid-Latitude Desert,1.67,28.108,17.300958333333327,17.563000000000002
01-01-1936,4.Mediterranean,-12.807,22.221999999999998,5.523246913580247,3.4
01-01-1936,5.Temperate,-25.116,12.870999999999999,-2.9208928571428565,1.173
01-01-1936,6.Continental,-26.371,5.212999999999999,-3.6944473684210513,2.117
01-01-1936,7.Tundra,-12.581,-5.621,-9.764333333333333,-11.091
01-01-1937,1.Equitorial,17.049,27.38,25.09115384615385,25.933000000000003
01-01-1937,2.Savanna,11.654000000000002,26.89,23.44715254237288,23.645
01-01-1937,3.Mid-Latitude Desert,4.087,27.836,16.952,17.049
01-01-1937,4.Mediterranean,-13.300999999999998,22.616,4.545753086419753,4.445
01-01-1937,5.Temperate,-24.79,11.853,-4.607821428571428,-3.806
01-01-1937,6.Continental,-26.899,6.827000000000001,-5.856157894736841,-0.331
01-01-1937,7.Tundra,-10.885,-5.3870000000000005,-7.934333333333334,-7.531000000000001
01-01-1938,1.Equitorial,17.221,28.436,25.40475384615384,26.018
01-01-1938,2.Savanna,11.54,26.959,23.770050847457625,24.316999999999997
01-01-1938,3.Mid-Latitude Desert,3.804,27.021,18.225924999999993,18.9955
01-01-1938,4.Mediterranean,-11.700999999999999,21.118000000000002,5.570086419753086,4.252
01-01-1938,5.Temperate,-24.72,9.882,-4.114178571428572,-2.3994999999999997
01-01-1938,6.Continental,-24.916999999999998,7.3020000000000005,-4.618947368421053,1.619
01-01-1938,7.Tundra,-16.954,-4.377,-10.885,-11.324000000000002
01-01-1939,1.Equitorial,17.044,27.406,24.87633846153846,25.500999999999998
01-01-1939,2.Savanna,11.182,26.623,23.48193220338983,23.929000000000002
01-01-1939,3.Mid-Latitude Desert,5.537999999999999,29.088,18.393583333333318,19.0705
